OID_,FIRE_ID,VALUE_0,VALUE_11,VALUE_12,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
3651,AZ3168711164120161016,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,812700.000000000000000,0.000000000000000,39771000.000000000000000,9665100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3652,GA3489708456420161016,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16669800.000000000000000,6252300.000000000000000,27233100.000000000000000,83700.000000000000000,10800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3653,CO3816110519920161017,0.000000000000000,0.000000000000000,0.000000000000000,495900.000000000000000,49500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6933600.000000000000000,28542600.000000000000000,1314900.000000000000000,1594800.000000000000000,11231100.000000000000000,0.000000000000000,0.000000000000000,72000.000000000000000,17100.000000000000000
3654,TX3548210189020170419,0.000000000000000,153900.000000000000000,0.000000000000000,320400.000000000000000,211500.000000000000000,230400.000000000000000,9000.000000000000000,18900.000000000000000,24300.000000000000000,0.000000000000000,0.000000000000000,40657500.000000000000000,8325000.000000000000000,0.000000000000000,0.000000000000000,207000.000000000000000,79200.000000000000000
3655,TX3522810034420160323,0.000000000000000,34200.000000000000000,0.000000000000000,993600.000000000000000,323100.000000000000000,389700.000000000000000,7200.000000000000000,39600.000000000000000,1077300.000000000000000,0.000000000000000,69300.000000000000000,6327000.000000000000000,39087000.000000000000000,6300.000000000000000,1817100.000000000000000,81000.000000000000000,5400.000000000000000
3656,OK3692409905720160323,0.000000000000000,257400.000000000000000,0.000000000000000,467100.000000000000000,43200.000000000000000,41400.000000000000000,1800.000000000000000,0.000000000000000,638100.000000000000000,1800.000000000000000,4500.000000000000000,43200.000000000000000,46688400.000000000000000,0.000000000000000,2052900.000000000000000,8100.000000000000000,8100.000000000000000
3657,NC3574208198920160323,0.000000000000000,5110200.000000000000000,0.000000000000000,2533500.000000000000000,532800.000000000000000,287100.000000000000000,11700.000000000000000,14400.000000000000000,20152800.000000000000000,3152700.000000000000000,14536800.000000000000000,616500.000000000000000,1766700.000000000000000,955800.000000000000000,0.000000000000000,525600.000000000000000,55800.000000000000000
3658,OK3650509691920160324,0.000000000000000,1545300.000000000000000,0.000000000000000,694800.000000000000000,243000.000000000000000,41400.000000000000000,900.000000000000000,900.000000000000000,19414800.000000000000000,9900.000000000000000,35100.000000000000000,755100.000000000000000,11860200.000000000000000,6763500.000000000000000,8163900.000000000000000,561600.000000000000000,158400.000000000000000
3659,OK3664909672920160325,0.000000000000000,515700.000000000000000,0.000000000000000,664200.000000000000000,97200.000000000000000,15300.000000000000000,3600.000000000000000,0.000000000000000,2451600.000000000000000,0.000000000000000,4500.000000000000000,702000.000000000000000,36963000.000000000000000,6201900.000000000000000,2028600.000000000000000,426600.000000000000000,173700.000000000000000
3660,FL3020808495520160622,0.000000000000000,4500.000000000000000,0.000000000000000,1720800.000000000000000,255600.000000000000000,36000.000000000000000,3600.000000000000000,0.000000000000000,112500.000000000000000,22431600.000000000000000,5400.000000000000000,451800.000000000000000,378900.000000000000000,43200.000000000000000,0.000000000000000,24660000.000000000000000,137700.000000000000000
3661,CA3561311846620160623,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,3395700.000000000000000,0.000000000000000,16134300.000000000000000,30711600.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000,1800.000000000000000
3662,UT4161611320320160624,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,994500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20467800.000000000000000,28747800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,39600.000000000000000
3663,ID4281011470420160624,0.000000000000000,172800.000000000000000,0.000000000000000,971100.000000000000000,957600.000000000000000,369900.000000000000000,85500.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1485000.000000000000000,30309300.000000000000000,1535400.000000000000000,14352300.000000000000000,0.000000000000000,1800.000000000000000
3664,WY4438610471520160625,0.000000000000000,0.000000000000000,0.000000000000000,36000.000000000000000,900.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,2770200.000000000000000,0.000000000000000,3187800.000000000000000,37876500.000000000000000,5952600.000000000000000,176400.000000000000000,900.000000000000000,248400.000000000000000
3665,MT4611611427120160624,0.000000000000000,58500.000000000000000,0.000000000000000,23400.000000000000000,5400.000000000000000,900.000000000000000,0.000000000000000,18900.000000000000000,0.000000000000000,31925700.000000000000000,15300.000000000000000,6874200.000000000000000,11046600.000000000000000,32400.000000000000000,0.000000000000000,85500.000000000000000,162000.000000000000000
3666,SD4447710397320160625,0.000000000000000,0.000000000000000,0.000000000000000,45000.000000000000000,9000.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,333000.000000000000000,41303700.000000000000000,396000.000000000000000,3059100.000000000000000,4992300.000000000000000,108000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3667,MT4556310428220160625,0.000000000000000,32400.000000000000000,0.000000000000000,79200.000000000000000,142200.000000000000000,7200.000000000000000,900.000000000000000,0.000000000000000,300600.000000000000000,7562700.000000000000000,5400.000000000000000,22446000.000000000000000,17955900.000000000000000,464400.000000000000000,1056600.000000000000000,95400.000000000000000,92700.000000000000000
3668,LA2986109349220160626,0.000000000000000,1791900.000000000000000,0.000000000000000,17100.000000000000000,263700.000000000000000,171900.000000000000000,22500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,11700.000000000000000,47972700.000000000000000
3669,FL3065008665220160626,0.000000000000000,41400.000000000000000,0.000000000000000,1427400.000000000000000,148500.000000000000000,22500.000000000000000,0.000000000000000,11700.000000000000000,13500.000000000000000,29483100.000000000000000,26100.000000000000000,14127300.000000000000000,1309500.000000000000000,6300.000000000000000,0.000000000000000,3593700.000000000000000,42300.000000000000000
3670,FL2852608089320160627,0.000000000000000,2137500.000000000000000,0.000000000000000,792000.000000000000000,756000.000000000000000,794700.000000000000000,87300.000000000000000,2700.000000000000000,0.000000000000000,42300.000000000000000,9000.000000000000000,0.000000000000000,19800.000000000000000,5400.000000000000000,0.000000000000000,9932400.000000000000000,35680500.000000000000000
3671,NV3978811753420160628,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8482500.000000000000000,0.000000000000000,10599300.000000000000000,31166100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3672,AZ3429511212420160628,0.000000000000000,0.000000000000000,0.000000000000000,3689100.000000000000000,1647900.000000000000000,484200.000000000000000,76500.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,40140900.000000000000000,4214700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3673,AZ3593411190320160628,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,900.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18546300.000000000000000,0.000000000000000,8812800.000000000000000,22893300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3674,FL3046408678820161020,0.000000000000000,190800.000000000000000,0.000000000000000,1872900.000000000000000,441000.000000000000000,15300.000000000000000,6300.000000000000000,387900.000000000000000,89100.000000000000000,13955400.000000000000000,900.000000000000000,14975100.000000000000000,3045600.000000000000000,25200.000000000000000,0.000000000000000,14980500.000000000000000,261000.000000000000000
3675,CA3622311855820161021,0.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11700.000000000000000,0.000000000000000,31959900.000000000000000,0.000000000000000,6010200.000000000000000,12114900.000000000000000,0.000000000000000,0.000000000000000,36000.000000000000000,106200.000000000000000
3676,MS3114808913220161023,0.000000000000000,18000.000000000000000,0.000000000000000,2556900.000000000000000,3681900.000000000000000,1367100.000000000000000,131400.000000000000000,16200.000000000000000,165600.000000000000000,24436800.000000000000000,1628100.000000000000000,6310800.000000000000000,2700900.000000000000000,203400.000000000000000,1800.000000000000000,6975000.000000000000000,58500.000000000000000
3677,NC3539908326020161023,0.000000000000000,177300.000000000000000,0.000000000000000,6388200.000000000000000,1467000.000000000000000,841500.000000000000000,233100.000000000000000,19800.000000000000000,29554200.000000000000000,308700.000000000000000,10306800.000000000000000,270000.000000000000000,137700.000000000000000,539100.000000000000000,0.000000000000000,11700.000000000000000,900.000000000000000
3678,NC3505908365420161025,0.000000000000000,9900.000000000000000,0.000000000000000,1306800.000000000000000,25200.000000000000000,3600.000000000000000,0.000000000000000,0.000000000000000,28624500.000000000000000,1190700.000000000000000,18256500.000000000000000,145800.000000000000000,45900.000000000000000,616500.000000000000000,0.000000000000000,20700.000000000000000,0.000000000000000
3679,KY3736308239920161026,0.000000000000000,283500.000000000000000,0.000000000000000,828900.000000000000000,949500.000000000000000,591300.000000000000000,130500.000000000000000,2326500.000000000000000,34986600.000000000000000,1112400.000000000000000,1232100.000000000000000,3731400.000000000000000,3964500.000000000000000,110700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3680,KY3696008312920161026,0.000000000000000,12600.000000000000000,0.000000000000000,1358100.000000000000000,763200.000000000000000,469800.000000000000000,54000.000000000000000,1775700.000000000000000,29601900.000000000000000,71100.000000000000000,14982300.000000000000000,297000.000000000000000,862200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3681,AL3337208592120161029,0.000000000000000,29700.000000000000000,0.000000000000000,1484100.000000000000000,108900.000000000000000,8100.000000000000000,0.000000000000000,0.000000000000000,26857800.000000000000000,13355100.000000000000000,3772800.000000000000000,1600200.000000000000000,680400.000000000000000,1425600.000000000000000,0.000000000000000,899100.000000000000000,24300.000000000000000
3682,KY3690408359520161029,0.000000000000000,24300.000000000000000,0.000000000000000,1338300.000000000000000,304200.000000000000000,94500.000000000000000,2700.000000000000000,308700.000000000000000,42225300.000000000000000,5400.000000000000000,2187000.000000000000000,1996200.000000000000000,1677600.000000000000000,89100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3683,CA3598611856520161030,0.000000000000000,27000.000000000000000,0.000000000000000,1927800.000000000000000,117900.000000000000000,14400.000000000000000,900.000000000000000,0.000000000000000,563400.000000000000000,34481700.000000000000000,2981700.000000000000000,8451900.000000000000000,1350000.000000000000000,0.000000000000000,0.000000000000000,194400.000000000000000,133200.000000000000000
3684,TN3523508555220161030,0.000000000000000,90000.000000000000000,0.000000000000000,1764900.000000000000000,560700.000000000000000,151200.000000000000000,24300.000000000000000,180900.000000000000000,36513900.000000000000000,3705300.000000000000000,4194900.000000000000000,691200.000000000000000,611100.000000000000000,1748700.000000000000000,0.000000000000000,15300.000000000000000,5400.000000000000000
3685,CA3625811864820161102,0.000000000000000,75600.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21600.000000000000000,992700.000000000000000,36923400.000000000000000,223200.000000000000000,9354600.000000000000000,2610000.000000000000000,0.000000000000000,0.000000000000000,29700.000000000000000,6300.000000000000000
3686,VA3718208259320161102,0.000000000000000,127800.000000000000000,0.000000000000000,1583100.000000000000000,1439100.000000000000000,863100.000000000000000,369900.000000000000000,1264500.000000000000000,38146500.000000000000000,512100.000000000000000,3129300.000000000000000,1100700.000000000000000,1554300.000000000000000,161100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3687,KY3752608338520161102,0.000000000000000,345600.000000000000000,0.000000000000000,2412000.000000000000000,1860300.000000000000000,1672200.000000000000000,509400.000000000000000,49500.000000000000000,38259000.000000000000000,41400.000000000000000,2745900.000000000000000,656100.000000000000000,331200.000000000000000,1355400.000000000000000,0.000000000000000,12600.000000000000000,0.000000000000000
3688,KY3673808371920161102,0.000000000000000,381600.000000000000000,0.000000000000000,2583900.000000000000000,1226700.000000000000000,1065600.000000000000000,219600.000000000000000,241200.000000000000000,33815700.000000000000000,39600.000000000000000,8952300.000000000000000,179100.000000000000000,568800.000000000000000,882000.000000000000000,84600.000000000000000,15300.000000000000000,1800.000000000000000
3689,CA3400611730620170430,0.000000000000000,900.000000000000000,0.000000000000000,5450400.000000000000000,6741000.000000000000000,5850000.000000000000000,1061100.000000000000000,386100.000000000000000,0.000000000000000,7200.000000000000000,34200.000000000000000,20423700.000000000000000,10178100.000000000000000,97200.000000000000000,22500.000000000000000,0.000000000000000,0.000000000000000
3690,NM3381110847620170501,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,49511700.000000000000000,0.000000000000000,726300.000000000000000,13500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3691,FL2802208097320170501,0.000000000000000,114300.000000000000000,0.000000000000000,13500.000000000000000,1800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,243000.000000000000000,7562700.000000000000000,3101400.000000000000000,16236900.000000000000000,1595700.000000000000000,5175900.000000000000000,0.000000000000000,14910300.000000000000000,1289700.000000000000000
3692,FL2880508083620170504,0.000000000000000,9000900.000000000000000,0.000000000000000,991800.000000000000000,398700.000000000000000,54000.000000000000000,900.000000000000000,16200.000000000000000,900.000000000000000,3040200.000000000000000,137700.000000000000000,567000.000000000000000,113400.000000000000000,2169900.000000000000000,612000.000000000000000,26758800.000000000000000,6381900.000000000000000
3693,AZ3189711062120170506,0.000000000000000,0.000000000000000,0.000000000000000,59400.000000000000000,27000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,715500.000000000000000,0.000000000000000,48576600.000000000000000,868500.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3694,FL2825908262120170506,0.000000000000000,338400.000000000000000,0.000000000000000,887400.000000000000000,940500.000000000000000,978300.000000000000000,129600.000000000000000,14400.000000000000000,6300.000000000000000,18288900.000000000000000,584100.000000000000000,2089800.000000000000000,216900.000000000000000,2644200.000000000000000,0.000000000000000,21955500.000000000000000,1158300.000000000000000
3695,OK3646609649020160401,0.000000000000000,35100.000000000000000,0.000000000000000,1165500.000000000000000,278100.000000000000000,49500.000000000000000,9900.000000000000000,0.000000000000000,10961100.000000000000000,0.000000000000000,29700.000000000000000,675900.000000000000000,36234000.000000000000000,807300.000000000000000,0.000000000000000,0.000000000000000,1800.000000000000000
3696,CA3895812085620160628,0.000000000000000,222300.000000000000000,0.000000000000000,51300.000000000000000,11700.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,25200.000000000000000,32326200.000000000000000,3190500.000000000000000,1631700.000000000000000,12779100.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,0.000000000000000
3697,AZ3337911025320160628,0.000000000000000,1800.000000000000000,0.000000000000000,900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6300.000000000000000,0.000000000000000,45384300.000000000000000,4840200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3698,AZ3626611202520160629,0.000000000000000,0.000000000000000,0.000000000000000,27900.000000000000000,30600.000000000000000,35100.000000000000000,26100.000000000000000,3005100.000000000000000,348300.000000000000000,9414900.000000000000000,224100.000000000000000,10121400.000000000000000,26931600.000000000000000,0.000000000000000,0.000000000000000,47700.000000000000000,26100.000000000000000
3699,CO4011910832820160629,0.000000000000000,260100.000000000000000,0.000000000000000,402300.000000000000000,351000.000000000000000,27900.000000000000000,0.000000000000000,900.000000000000000,7200.000000000000000,25233300.000000000000000,0.000000000000000,20273400.000000000000000,1079100.000000000000000,635400.000000000000000,1003500.000000000000000,814500.000000000000000,163800.000000000000000
3700,ID4360011614220160630,0.000000000000000,594000.000000000000000,0.000000000000000,5010300.000000000000000,5769000.000000000000000,3519000.000000000000000,393300.000000000000000,0.000000000000000,0.000000000000000,1136700.000000000000000,0.000000000000000,12759300.000000000000000,19348200.000000000000000,995400.000000000000000,213300.000000000000000,149400.000000000000000,365400.000000000000000
3701,CA3463111923020160630,0.000000000000000,0.000000000000000,0.000000000000000,559800.000000000000000,44100.000000000000000,10800.000000000000000,0.000000000000000,38700.000000000000000,0.000000000000000,27476100.000000000000000,984600.000000000000000,16801200.000000000000000,4331700.000000000000000,0.000000000000000,0.000000000000000,12600.000000000000000,0.000000000000000
3702,OR4562412106720160701,0.000000000000000,9228600.000000000000000,0.000000000000000,1125000.000000000000000,486900.000000000000000,491400.000000000000000,53100.000000000000000,8100.000000000000000,15300.000000000000000,72900.000000000000000,3600.000000000000000,4366800.000000000000000,18920700.000000000000000,275400.000000000000000,15003000.000000000000000,104400.000000000000000,77400.000000000000000
3703,CA3521211873720160701,0.000000000000000,0.000000000000000,0.000000000000000,967500.000000000000000,43200.000000000000000,1800.000000000000000,0.000000000000000,5400.000000000000000,1226700.000000000000000,9947700.000000000000000,959400.000000000000000,10708200.000000000000000,26382600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3704,NV4102211692120160702,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5553900.000000000000000,44692200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3705,CA3608212045920160702,0.000000000000000,0.000000000000000,0.000000000000000,927000.000000000000000,250200.000000000000000,53100.000000000000000,12600.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38700.000000000000000,6926400.000000000000000,41906700.000000000000000,0.000000000000000,0.000000000000000,20700.000000000000000,111600.000000000000000
3706,NC3510808353620161102,0.000000000000000,23400.000000000000000,0.000000000000000,2316600.000000000000000,162000.000000000000000,24300.000000000000000,0.000000000000000,0.000000000000000,39130200.000000000000000,143100.000000000000000,7619400.000000000000000,285300.000000000000000,121500.000000000000000,333000.000000000000000,0.000000000000000,84600.000000000000000,9000.000000000000000
3707,TN3616008433420161103,0.000000000000000,900.000000000000000,0.000000000000000,874800.000000000000000,105300.000000000000000,23400.000000000000000,2700.000000000000000,57600.000000000000000,37994400.000000000000000,31500.000000000000000,5623200.000000000000000,2289600.000000000000000,2765700.000000000000000,469800.000000000000000,0.000000000000000,10800.000000000000000,0.000000000000000
3708,NC3527408356020161103,0.000000000000000,12600.000000000000000,0.000000000000000,1904400.000000000000000,107100.000000000000000,30600.000000000000000,1800.000000000000000,7200.000000000000000,25218900.000000000000000,405000.000000000000000,22250700.000000000000000,159300.000000000000000,31500.000000000000000,108900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3709,TN3612508440820161104,0.000000000000000,20700.000000000000000,0.000000000000000,1344600.000000000000000,276300.000000000000000,57600.000000000000000,0.000000000000000,7200.000000000000000,42633000.000000000000000,3600.000000000000000,3599100.000000000000000,1634400.000000000000000,648900.000000000000000,21600.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000
3710,NC3539808390820161104,0.000000000000000,952200.000000000000000,0.000000000000000,868500.000000000000000,32400.000000000000000,34200.000000000000000,19800.000000000000000,0.000000000000000,24378300.000000000000000,1025100.000000000000000,22506300.000000000000000,343800.000000000000000,60300.000000000000000,15300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3711,AL3384508701120161105,0.000000000000000,552600.000000000000000,0.000000000000000,1680300.000000000000000,567000.000000000000000,81900.000000000000000,39600.000000000000000,23400.000000000000000,14562000.000000000000000,12451500.000000000000000,9344700.000000000000000,2784600.000000000000000,2063700.000000000000000,4154400.000000000000000,0.000000000000000,1874700.000000000000000,70200.000000000000000
3712,NC3544608221220161105,0.000000000000000,360000.000000000000000,0.000000000000000,4599900.000000000000000,367200.000000000000000,200700.000000000000000,18000.000000000000000,30600.000000000000000,37655100.000000000000000,97200.000000000000000,5809500.000000000000000,249300.000000000000000,88200.000000000000000,758700.000000000000000,0.000000000000000,6300.000000000000000,900.000000000000000
3713,NC3560808163620161106,0.000000000000000,0.000000000000000,0.000000000000000,575100.000000000000000,50400.000000000000000,7200.000000000000000,900.000000000000000,0.000000000000000,25434900.000000000000000,4359600.000000000000000,17888400.000000000000000,313200.000000000000000,855900.000000000000000,723600.000000000000000,0.000000000000000,38700.000000000000000,0.000000000000000
3714,KY3749508355220161106,0.000000000000000,8100.000000000000000,0.000000000000000,1989900.000000000000000,398700.000000000000000,56700.000000000000000,4500.000000000000000,0.000000000000000,43227900.000000000000000,17100.000000000000000,1695600.000000000000000,258300.000000000000000,725400.000000000000000,1863000.000000000000000,0.000000000000000,9000.000000000000000,0.000000000000000
3715,KY3695708323920161107,0.000000000000000,99900.000000000000000,0.000000000000000,916200.000000000000000,528300.000000000000000,194400.000000000000000,14400.000000000000000,431100.000000000000000,41432400.000000000000000,33300.000000000000000,4779000.000000000000000,582300.000000000000000,1191600.000000000000000,41400.000000000000000,0.000000000000000,2700.000000000000000,0.000000000000000
3716,KY3667908385120161107,0.000000000000000,118800.000000000000000,0.000000000000000,1637100.000000000000000,540000.000000000000000,129600.000000000000000,5400.000000000000000,9900.000000000000000,34180200.000000000000000,129600.000000000000000,9363600.000000000000000,1733400.000000000000000,1597500.000000000000000,779400.000000000000000,0.000000000000000,19800.000000000000000,0.000000000000000
3717,TN3611708435420161108,0.000000000000000,16200.000000000000000,0.000000000000000,756000.000000000000000,143100.000000000000000,35100.000000000000000,900.000000000000000,9900.000000000000000,39976200.000000000000000,17100.000000000000000,3964500.000000000000000,3667500.000000000000000,1236600.000000000000000,414900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3718,NC3549708324520161108,0.000000000000000,4500.000000000000000,0.000000000000000,2319300.000000000000000,140400.000000000000000,36900.000000000000000,5400.000000000000000,7200.000000000000000,36791100.000000000000000,116100.000000000000000,10586700.000000000000000,50400.000000000000000,95400.000000000000000,99000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3719,SC3502708274320161109,0.000000000000000,1319400.000000000000000,0.000000000000000,432000.000000000000000,9900.000000000000000,0.000000000000000,0.000000000000000,179100.000000000000000,27195300.000000000000000,974700.000000000000000,19721700.000000000000000,213300.000000000000000,113400.000000000000000,92700.000000000000000,0.000000000000000,1800.000000000000000,0.000000000000000
3720,TN3527408521520161109,0.000000000000000,88200.000000000000000,0.000000000000000,2236500.000000000000000,961200.000000000000000,150300.000000000000000,19800.000000000000000,4500.000000000000000,22002300.000000000000000,9823500.000000000000000,7855200.000000000000000,667800.000000000000000,1119600.000000000000000,5313600.000000000000000,0.000000000000000,1800.000000000000000,3600.000000000000000
3721,NC3537108385920161109,0.000000000000000,8422200.000000000000000,0.000000000000000,2474100.000000000000000,337500.000000000000000,74700.000000000000000,15300.000000000000000,46800.000000000000000,23146200.000000000000000,2735100.000000000000000,11539800.000000000000000,245700.000000000000000,158400.000000000000000,1033200.000000000000000,0.000000000000000,24300.000000000000000,0.000000000000000
3722,TN3643908422420161109,0.000000000000000,45000.000000000000000,0.000000000000000,717300.000000000000000,295200.000000000000000,69300.000000000000000,1800.000000000000000,57600.000000000000000,36718200.000000000000000,225900.000000000000000,7807500.000000000000000,694800.000000000000000,2175300.000000000000000,1421100.000000000000000,0.000000000000000,14400.000000000000000,10800.000000000000000
3723,GA3494208354920161109,0.000000000000000,0.000000000000000,0.000000000000000,772200.000000000000000,7200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,31193100.000000000000000,876600.000000000000000,16804800.000000000000000,363600.000000000000000,26100.000000000000000,190800.000000000000000,0.000000000000000,9000.000000000000000,0.000000000000000
3724,GA3388708535320161110,0.000000000000000,82800.000000000000000,0.000000000000000,1457100.000000000000000,356400.000000000000000,106200.000000000000000,0.000000000000000,7200.000000000000000,17497800.000000000000000,16276500.000000000000000,3423600.000000000000000,7519500.000000000000000,2636100.000000000000000,750600.000000000000000,0.000000000000000,135900.000000000000000,0.000000000000000
3725,FL2847308200020170416,0.000000000000000,59400.000000000000000,0.000000000000000,1530900.000000000000000,197100.000000000000000,25200.000000000000000,900.000000000000000,16200.000000000000000,8100.000000000000000,18802800.000000000000000,19800.000000000000000,132300.000000000000000,61200.000000000000000,231300.000000000000000,0.000000000000000,29039400.000000000000000,131400.000000000000000
3726,FL2891208145820170416,0.000000000000000,1395900.000000000000000,0.000000000000000,4011300.000000000000000,1410300.000000000000000,266400.000000000000000,12600.000000000000000,101700.000000000000000,6300.000000000000000,19189800.000000000000000,34200.000000000000000,3961800.000000000000000,1566000.000000000000000,4869900.000000000000000,0.000000000000000,9126000.000000000000000,4304700.000000000000000
3727,NC3497807950420170417,0.000000000000000,182700.000000000000000,0.000000000000000,2772000.000000000000000,854100.000000000000000,75600.000000000000000,0.000000000000000,280800.000000000000000,732600.000000000000000,30001500.000000000000000,180000.000000000000000,4452300.000000000000000,6756300.000000000000000,242100.000000000000000,77400.000000000000000,3612600.000000000000000,27000.000000000000000
3728,KS3724909606420160402,0.000000000000000,189000.000000000000000,0.000000000000000,808200.000000000000000,146700.000000000000000,8100.000000000000000,0.000000000000000,0.000000000000000,19439100.000000000000000,0.000000000000000,4500.000000000000000,733500.000000000000000,13052700.000000000000000,15196500.000000000000000,654300.000000000000000,2700.000000000000000,11700.000000000000000
3729,SD4362610351320160402,0.000000000000000,4500.000000000000000,0.000000000000000,280800.000000000000000,24300.000000000000000,29700.000000000000000,4500.000000000000000,0.000000000000000,1800.000000000000000,31208400.000000000000000,94500.000000000000000,2595600.000000000000000,15968700.000000000000000,25200.000000000000000,0.000000000000000,1800.000000000000000,10800.000000000000000
3730,OK3650109635520160403,0.000000000000000,148500.000000000000000,0.000000000000000,1224000.000000000000000,225000.000000000000000,73800.000000000000000,17100.000000000000000,1800.000000000000000,6545700.000000000000000,0.000000000000000,18900.000000000000000,386100.000000000000000,34038900.000000000000000,7537500.000000000000000,27000.000000000000000,1800.000000000000000,3600.000000000000000
3731,WV3796008171220160403,0.000000000000000,12600.000000000000000,0.000000000000000,725400.000000000000000,923400.000000000000000,649800.000000000000000,65700.000000000000000,746100.000000000000000,39595500.000000000000000,1333800.000000000000000,235800.000000000000000,1238400.000000000000000,4709700.000000000000000,11700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
3732,KS3716309608220160404,0.000000000000000,522000.000000000000000,0.000000000000000,755100.000000000000000,195300.000000000000000,11700.000000000000000,0.000000000000000,0.000000000000000,15972300.000000000000000,25200.000000000000000,4500.000000000000000,517500.000000000000000,13643100.000000000000000,15702300.000000000000000,2831400.000000000000000,28800.000000000000000,18900.000000000000000
3733,KS3860909722620160404,0.000000000000000,313200.000000000000000,0.000000000000000,701100.000000000000000,258300.000000000000000,13500.000000000000000,0.000000000000000,0.000000000000000,1414800.000000000000000,0.000000000000000,121500.000000000000000,0.000000000000000,39203100.000000000000000,672300.000000000000000,7478100.000000000000000,61200.000000000000000,9000.000000000000000
3734,ID4437511551520160703,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,47700.000000000000000,0.000000000000000,28624500.000000000000000,0.000000000000000,9188100.000000000000000,10847700.000000000000000,0.000000000000000,0.000000000000000,596700.000000000000000,932400.000000000000000
