FIRE_ID,Open_Water,Developed,Barren,Deciduous,Evergreen,Mixed,Shrub,grass,Pasture,Crops,Wetlands
NV4169811421820111001,0,0,0,0,0.36888475,0,11.91891698,87.71219827,0,0,0
OR4255711905020111001,0,0,20.98937904,0,0,0,34.96319381,44.04742715,0,0,0
OR4431411944320111001,0,0.001790799,0,0,19.2725775,0,4.145699397,75.90838273,0,0.098493938,0.57305564
ID4276311539120111002,0,0,0,0,0,0,0.284752319,99.71524768,0,0,0
WY4413310626920111002,0.157618527,1.044222744,0.008955598,0,0,0,38.41414268,60.33207358,0,0,0.042986871
AR3595109291920111004,0.700265062,2.014829142,0.14148578,74.03288201,5.748979153,7.921412709,0.379683358,0.698474103,8.308259904,0,0.053728777
NE4139410051820111004,0.071646068,3.18287659,0.055525703,0,0.017911517,0.003582303,0,42.30879455,0,53.79186817,0.567795092
MN4883009632220111005,2.611499194,0.569586244,0.014329214,1.552928533,0,0,0,0.222102812,0.003582303,0.037614186,94.98835751
SD4331810023020111005,0.630406361,0.990382721,0.003581854,0.854272257,0,0,0.021491126,83.96224726,3.218296112,5.770367319,4.548954994
SD4399809948620111005,1.8340408,1.380903767,0,2.190460839,3.539125607,0.008955277,0.111045439,88.40649795,0.195225046,2.23344617,0.100299106
SD4572510006820111005,0.060899158,2.735088662,0,0.171950564,0,0,0.014329214,45.99498478,4.159054272,45.43077199,1.432921368
AZ3330810964820111010,0.007163324,0.762893983,0,0,90.33667622,0,5.168338109,3.694484241,0,0,0.030444126
UT3971911241920110815,0,0,0.601697647,0,0,0,44.93750224,54.46080011,0,0,0
MT4751911341120110816,6.22772295,0,0.254338987,0,58.39587326,0.010746718,5.382314485,29.59287851,0,0,0.136125092
NV3884811963920110816,0,0.864986837,0,0.037608123,4.853238776,0,45.62760794,48.50552481,0,0,0.111033507
AZ3331811087020110817,0,0.089539944,0,0,80.38000752,0,19.41763221,0.107447933,0,0,0.005372397
MN4790609152420110817,5.687008544,0,0.039406043,8.640670619,7.564169159,6.07211306,0.01432947,46.44539576,0,0,25.53690734
NM3572810657220110817,0,0.021488432,0,0.196977294,74.45204498,0.008953513,4.885036888,20.32984743,0.055511783,0,0.050139675
TX3098709420120110817,1.321917317,5.525900982,0.1128466,0.763057964,52.15841513,4.793293688,4.513864011,13.17439278,2.69398868,0,14.94232285
UT3761911218820110817,0.017911196,2.045458616,5.249771632,0.044777991,64.78479698,0.175529724,25.0201501,2.538016514,0.014328957,0,0.109258297
AZ3351411132920110818,0,0.664481579,0,0,0.342091595,0,87.66320993,10.91648308,0,0,0.413733813
CA4189912012320110818,0.367179524,1.003026992,0.014328957,0.09851158,9.491142913,0.150454049,67.31744013,19.08437965,0.019702316,1.674696853,0.779137039
FL2632608054720110818,1.640342395,0,0.0053723,0,0,0,0,0.068049139,0,0.261451954,98.02478421
ID4551711451120110818,0,0,0,0,8.260347823,0,0.807766017,90.93188616,0,0,0
NM3313310507720110818,0,0.001791248,0,0,0.037616207,0,38.900532,61.06006054,0,0,0
OK3434609658820110818,0.841931786,1.757308684,0,35.78389223,3.595227859,0.08061049,4.22757237,40.9590857,12.72929206,0,0.025078819
TX3003310418920110819,0,0.87213467,0,0,0,0,80.58739255,18.54047278,0,0,0
TX3459410106920110819,0.091324201,0,5.742680634,9.195093563,4.032590205,1.189005282,70.301728,8.423314531,0.032232071,0.214880473,0.777151043
AZ3383511101020110820,0,1.635087217,0.026863426,0,46.40746445,0,19.55657438,32.21999355,0,0,0.154016978
AZ3580711193420110820,0,1.395332175,0,0,58.6093249,0,36.72105895,3.274283974,0,0,0
AZ3598111192720110820,0.00179128,0.612617777,1.11775875,0,72.8585247,0,5.764339197,19.64496829,0,0,0
OR4300312219820110820,0,0.005373166,0.856124514,0,86.01185679,0,3.861515591,8.810201852,0,0,0.454928089
TX3127009776020110820,0.082391503,0.988698035,4.29331375,7.182389712,12.40708567,0.426286472,17.46162526,55.01782164,0,0,2.140387957
UT4182911286620110820,0,0,0,0,0.168389374,0,47.38011214,52.40671408,0,0.044784408,0
UT4194611259120110820,0,0.592977427,0,0.003582945,3.072375493,0,63.32139018,11.5030455,0.447868148,21.0587603,0
WY4356311039520110820,0.189899497,0.007166019,0.010749028,0.121822319,44.27524678,0.03045558,25.42324298,25.5074437,0.456833695,0,3.9771404
ID4274711279320110821,0,2.056021205,0,0.014327674,0.025073429,0,50.58922559,28.30073788,0.171932087,18.84268214,0
ID4295111354520110821,0,0,1.672696013,0,0,0,21.97070096,76.35660303,0,0,0
WA4799211896720110821,4.262218719,4.998566719,0.014332808,0,0.870718074,0,15.37731117,73.76379533,0.229324925,0.252615737,0.231116526
WY4195210526420110821,0,0.008956721,0,0,5.094582975,0,2.781957581,91.7813127,0,0,0.333190026
WY4495310930920110821,0,0,0.299133052,0.193451315,10.5036899,0.039406749,56.00952927,32.86522892,0,0,0.084187146
MT4517010618320110822,0,1.75683662,0,0,3.010440731,0,8.458246029,86.20856391,0.105660918,0,0.460251795
MT4526310580220110822,0,0.213085986,0.066253626,0,5.509794793,0,5.755112273,88.4038248,0,0,0.051928518
MT4553410668420110822,0,0.021493051,0,0,24.46088265,0,15.45529445,58.30527296,0.16836223,0.170153317,1.418541338
MT4568210688720110822,0,0.051937818,0,0,22.847267,0,0.811304535,75.67877355,0.007163837,0.225660864,0.377892399
MT4577310607420110822,0,0.03045558,0,0.014332037,32.26858238,0,2.251921389,60.54210932,0.02687257,3.0975116,1.768215124
MT4583610601620110822,0,0.001790863,0,0,16.8806748,0,10.42819535,71.51990544,0,0,1.16943355
MT4671611388820110822,0.788134986,6.942752741,0.050154045,0.035824318,59.78899477,0.089560794,16.23558071,14.97277352,0.49974923,0,0.596474887
OR4463812121020110822,0.410232525,5.177170291,0,0,0.245422952,0,56.29142632,11.69968829,3.19049837,22.5484576,0.437103651
OR4555812091720110822,1.363261796,2.821468238,0,0.07882197,0.100318871,0,11.05836409,28.14481746,0.003582817,56.25380674,0.175558024
WY4449810543920110822,0.055520731,1.019074057,0,0,3.958090803,0,43.55511776,44.05838632,4.968209904,0.238201845,2.147398585
TX3339109814820110823,0.440702257,2.205302759,0,28.39663203,0.030455034,0,12.64779649,54.38910785,0.019706198,1.838050878,0.032246507
LA3007808990820110824,15.18452168,22.58330348,0.485489072,0,0.008957363,0,0.00716589,0.510569688,0.243640272,0.030455034,60.94589753
MT4555111331620110824,0,0.003581983,0.010745948,0,77.9797618,0,4.235694457,17.70574013,0.044774783,0,0.019700904
NV3997911943320110824,0.010746525,0,0.116420691,0,1.183908869,0,77.53438888,21.15453503,0,0,0
OR4235811722120110824,0,0,0,0.005372397,0.263247435,0,68.82040078,30.91097939,0,0,0
OR4476712123320110824,0,0.001790927,0,0,8.363629851,0,32.9136594,58.69405591,0,0,0.026863907
OR4493112043020110824,0.814784306,0.007162939,0.402915316,0,0.429776337,0,49.49053597,48.65247211,0.200562291,0,0.001790735
OR4503712107920110824,1.405575749,0.435101792,0.123547423,0,2.861286684,0,11.13896399,84.01224731,0,0,0.023277051
TX3512710125220110824,0.983324676,0.702118895,0,0,0,0,0.736150167,89.58463936,0,7.646289696,0.347477208
AZ3198511002520110825,0,0.050159435,0,0,17.48414604,0.012539859,53.49145498,28.96169969,0,0,0
CA3766311987120110825,0.055520731,2.213665264,0,0.060893705,44.41658458,0.023282887,48.68451688,4.538371989,0,0,0.007163965
ID4365211280320110825,0,0.005374225,0.062699294,0,0,0,45.44444843,54.48747806,0,0,0
ID4498311423620110825,0,0,0.197005516,0,42.74303317,0,5.688086539,51.37187478,0,0,0
ID4635811475620110825,0.333172121,0,0.130761101,0,63.98695971,0,12.45275583,22.9458864,0,0,0.150464829
NV3735511477120110825,0,0,0,0.007164992,25.39810486,0,51.40344278,23.15008867,0,0,0.041198703
OR4268311872620110825,0.055533661,0.007165634,0,0.005374225,18.23653757,0,64.13242091,16.82849056,0,0,0.734477446
OR4298311853820110825,0,0,0,0,5.399838811,0,45.88519746,48.13468255,0,0,0.580281186
OR4391611746120110825,0.381474318,1.925281181,0.001790959,0,0.137903861,0,25.42266638,60.31055233,0.152231535,11.58392435,0.084175084
OR4473012013820110825,1.271763273,0.92964104,0.001791216,0.005373648,4.472666046,0,49.28172243,42.46614602,0.772014043,0.79529985,0.003582432
TX3485810125120110825,2.078517802,0.759734093,0,1.908294361,18.96109946,0.132595101,33.01080471,42.35875934,0,0.003583651,0.786611478
WY4294910640920110825,0.041205346,0.496255688,0.143322942,0,0,0,63.98294457,24.38460712,1.139417392,5.374610341,4.437636605
WY4302610490720110825,0,0.100293717,0.048355899,0,0.68235547,0,19.29937675,79.80335268,0,0,0.066265492
WY4322410487820110825,0.003581405,0.007162811,0.02686054,0,0,0,10.80151852,89.12506267,0,0,0.035814053
WY4338310434020110825,0.012536041,0.005372589,0,0,0,0,3.230716882,96.63496839,0,0,0.116406096
WY4445711028320110825,31.68150151,0.073428014,0,0,38.41001486,0,1.110374841,26.32483837,0,0,2.399842398
OR4309711823520110825,0,0.906355234,0,0,0.034033102,0,24.83699936,74.15812854,0,0,0.064483772
AZ3589711200120110826,0,0.003581277,0,0,79.05848225,0,5.51337607,15.4245604,0,0,0
AZ3689811363420110826,0,0.001790895,0.501450625,0,0.042981482,0,68.29936602,31.15441097,0,0,0
OR4485612210620110826,0.325989611,0.001791152,0.071646068,0,75.09224431,0,5.140605409,19.30145083,0,0,0.066272613
TX3120009777320110826,0.069854917,2.407307899,2.478953967,6.989073975,15.92871216,0.487193265,23.0377933,45.85348379,0,0,2.747626724
WY4388511010720110826,0.094937843,0,0.933256905,0.154050084,39.6750618,0.01074768,20.16443951,38.01096263,0,0,0.956543546
NV3998511750620110827,0,0.041188374,0,0.010744793,14.46428252,0,36.64690819,44.22556903,0.38144016,4.229866944,0
OR4542512164220110827,0.003581213,0.021487278,9.48305191,0,49.22914391,0,12.53603596,26.31833402,0.003581213,0,0.03581213
WY4469810555220110827,0.001790863,0.082379699,0,0,4.450294597,0,30.48048855,57.67116173,6.223248984,0,1.090635577
TX3631110122720110827,0.007163709,0.698461594,0,0,0,0,55.0602647,18.69727958,0,25.4634024,0.073428014
AZ3340011115020110828,0,0.00179144,0,0,12.78371939,0.008957202,73.62283012,13.56299601,0,0,0.019705845
CA3536411577420110828,0,0,0,0,0,0,88.431499,11.568501,0,0,0
MT4563111461820110828,0,0,0,0,36.27816183,0,25.04029514,38.68154304,0,0,0
MT4596311360620110828,0,0.001791248,0,0,85.12368567,0,6.831819729,8.042703351,0,0,0
MT4622211394220110828,0.019703728,0.574990596,0.100309886,0,31.57791033,0,9.742597668,57.98448779,0,0,0
OR4435212182320110828,2.019876444,1.214074671,2.075387233,0.008953353,48.28722357,0,6.4392515,39.82093294,0,0,0.114602919
TX3142009810920110828,0.012538511,1.348785556,0.021494591,3.29762843,10.53772301,0.139714838,75.72365121,8.519022713,0.202407394,0.175539156,0.021494591
TX3335510043620110828,0.137903861,0.021491511,2.774195859,0.016118633,0.239988538,0.123576187,68.85880077,21.58284977,0,6.230747188,0.014327674
WY4452110742120110828,1.327005731,0.001790831,0.100286533,0.034025788,52.06840974,0.025071633,26.62786533,19.17084527,0,0,0.64469914
AZ3327111471120110829,3.573027671,3.737798872,0.016118922,0,0,0,28.96749351,1.980836393,3.633921375,5.408793767,52.68200949
MT4578210884420110829,0,1.022436299,0.014324852,0,5.411212778,0,27.09008541,42.69163966,0.759217147,22.95378445,0.057299407
NV3719411461620110829,0,0,0.00358179,0,0.012536266,0,48.6496651,51.33421684,0,0,0
OK3597209656420110829,0.315253994,11.93308017,0.397649925,49.03632586,0.324210074,0.279429677,3.79737766,31.51465215,2.36798739,0,0.034033102
WA4566512100820110829,7.851528228,4.050206808,0.003581085,0,0.021486508,0,4.474565346,70.91442998,0,12.60362764,0.080574406
WA4825011939020110829,0.847518366,1.886758645,0,0,14.81275757,0.078838918,10.49453503,69.96595592,0.849310159,0,1.06432539
OK3553609741520110830,2.489834668,17.19598044,0.66813549,22.83303778,0.143299837,0.218532251,4.28108263,35.28041987,5.51166998,10.65434288,0.723664177
TX3214910122820110830,0.152266987,1.943643301,0,0.121813589,0,0.053741289,55.99663221,41.53305985,0,0.198842771,0
TX3278109843820110830,2.647274811,7.245078899,0.023284555,3.66642188,29.51406924,0.085973742,10.74850889,46.00311655,0.005373359,0.030449034,0.030449034
WY4182510535820110830,0,0.431636637,0,0,5.30322026,0,15.40996525,77.9328008,0.372532865,0,0.549844181
TX3209109495620110830,0.422742091,4.40296636,0.216744886,3.412388493,17.57603984,7.71146061,5.230537742,3.976641708,34.45168918,0,22.59878909
ID4312311575820110831,1.424067639,11.1507183,0.019704081,0,0,0,10.50406621,75.62963494,0.00179128,1.270017555,0
ID4390811297320110831,0,0,0.071662755,0,23.54121504,0.03224824,67.97749789,8.377376068,0,0,0
TX3073809581820110831,0.6375244,3.370283483,0.003581598,1.488153865,48.29068247,8.696119339,6.914274458,9.44288247,18.60281872,0,2.553679196
TX3455410094920110831,0.046573281,1.194783792,0,3.645254899,2.858882958,0.553505535,55.42041343,26.37480744,0.048364561,9.841292588,0.01612152
UT4149411255520110831,0.034025179,0.01611719,6.588349063,0.003581598,1.284002794,0,33.21573754,54.08928923,0.825558282,0.39755735,3.545781773
WA4769312310920110831,0.044777991,0.09492934,1.540362881,0.205978757,84.14142681,0.155827408,5.324998657,8.083322885,0,0,0.408375275
WY4340410426920110831,0,0.030447943,0,0,0,0,1.024483728,98.89491878,0,0,0.050149553
ID4280911470420110901,0.274060938,1.293281029,0.003582496,0,0,0,1.219839862,69.87479177,1.587045695,25.74739821,0
OK3471109880020110901,0.154003188,0.146840249,0,3.825009401,0.159375392,5.225363967,8.688644951,81.79539065,0,0,0.005372204
UT3965711220620110901,0,1.689056063,0,1.110514061,2.740462117,1.613827691,16.01826975,76.64338169,0,0.184488626,0
CA3435511743420110902,0,20.56958624,0.003582303,0,0,0,22.95360917,56.47322228,0,0,0
FL3039008238920110902,0.023286224,2.688663192,0,2.016945206,47.42149856,0,1.947086535,1.390008419,0.005373744,0,44.50713812
LA3205609306220110902,0.114607023,4.079293734,0.008953674,6.60960192,32.16517737,0.99027631,25.23503393,5.529788872,0.92580986,0,24.3414573
NM3309810388420110903,0,0.265080957,0.048359364,0,0,0,83.74946267,15.93709701,0,0,0
TX3182709733920110903,0.388561606,3.520332337,0,3.187279532,15.33654449,0.698336527,1.131663294,61.83501352,5.559833115,5.821261661,2.521173922
AR3400909358820110904,0.499614992,4.127643572,0.03402396,11.35146751,29.59010082,5.146571638,6.631090737,15.48985549,12.79300897,0,14.33662232
CA3507211843420110904,0,0.576709532,0,0.025074327,6.436938066,0,37.10642261,55.43038292,0,0,0.424472544
OK3425009521720110904,0.032241308,2.622293073,0,24.34577012,17.48911856,11.31490802,16.21021333,19.78541618,7.392215515,0,0.807823891
TX2978609642120110904,0.393961642,3.685332092,0.087746002,5.012266533,33.01935784,2.138137278,2.793546192,15.23736189,35.5532475,0.234586251,1.844456781
TX2982309739320110904,0.589310024,2.882066347,0.019703375,6.448377158,8.171526832,20.735115,20.52016909,7.704019488,31.1940245,0.109264169,1.626424017
TX3000209683620110904,0.556848702,5.831692032,0.313339302,5.147717099,14.87197851,5.851387645,14.51566697,3.267681289,46.59803044,0,3.045658013
TX3015109722520110904,0.299106263,6.003617932,0.005373166,5.905109881,45.52504791,18.38518439,8.156466606,3.562409328,8.052585389,0.453137034,3.651962101
TX3038309808520110904,5.741609657,8.653605072,0.041190587,5.863390523,32.61936316,0.338479172,21.96353738,24.30065547,0.059099538,0.293706795,0.125362656
TX3125609613020110904,0.419076956,4.901767645,0.548023712,0.522950732,1.230366961,42.61152999,3.180686641,4.525672941,41.61219263,0,0.447731791
TX3132409534520110904,0.180948457,2.879051185,0.010749413,0.578676747,30.58208073,5.261837791,15.18892094,19.24324131,18.2650447,0,7.809448734
TX3168409676120110904,0.254361767,3.573603697,0.00537384,8.263174865,0,0.132554724,3.525239136,45.60778132,34.68813814,3.584351377,0.36542113
TX3175209496120110904,4.820161926,3.414057462,0.003582432,2.432471161,23.33954288,8.031811994,13.62040553,6.776169664,12.33789496,0,25.22390198
TX3187009562420110904,0.737914853,4.606594666,0.001791055,0.736123798,9.637669479,20.02400014,1.642397865,3.272258342,30.81869145,0,28.52255834
TX3250909488420110904,6.010459202,6.370442009,0.102084677,7.821118991,5.120352461,3.59445519,3.12522387,3.178952647,15.86968981,0,48.80722115
TX3269809481620110904,0.38687491,6.197162917,0.023284138,2.912308354,7.155394756,19.70375412,3.012609256,2.32304055,27.32483164,0,30.96073936
TX3297309443120110904,0.125373883,2.007773181,0.014328444,4.767789658,5.674063726,5.022119535,18.30996006,40.61576487,5.355255852,0,18.10757079
TX3199309545120110904,0.831094394,2.667024897,0.001791152,0.254343543,7.307898979,11.57084005,1.733834856,3.906501881,39.18681712,0,32.53985313
TX3027009581820110905,0.406620571,8.916992083,0.111059363,5.407874467,50.01074768,8.684125676,2.138788378,10.56676101,7.935370616,0,5.821660158
TX3161209566220110905,0.816545796,3.858895156,0.005372012,0.320530038,13.79890769,19.90330379,2.476497448,2.27415167,37.55036261,0,18.99543379
TX3271009425420110905,0.374323889,4.713973564,0.023283304,4.35218684,28.70114984,14.65057134,9.329440842,10.90912347,11.92642476,0,15.01952215
LA3287709403420110906,0.143269041,3.178781855,0.028653808,4.555955515,34.79109583,14.57941582,10.78457709,7.582514014,5.981482476,0.025072082,18.34918247
OR4579411674120110907,1.265981449,0.014325108,0,0,10.10278265,0,11.74658883,76.85062493,0,0,0.019697024
WA4594612067220110907,0,8.820369575,0.003581149,0,31.77732417,0.048345509,22.49498639,36.76944564,0.010743446,0,0.075204125
OR4330012051720110908,0,1.002811454,0.001790735,0,0,0,86.51934889,12.40621027,0,0,0.069838655
OR4347112095920110908,0,1.169747779,11.65448553,0,0.01253941,0,86.16903124,0.994196045,0,0,0
CA3794512084420110909,0.050147757,1.235784006,0.179099131,0,0,0,1.438166025,87.33590042,0.474612698,9.144801648,0.141488314
MT4820911323720110909,0,0.001791216,2.882066347,0,69.97026582,5.216020635,12.50268682,9.420004299,0,0,0.007164864
SD4376410207220110909,0.012537388,1.076424337,45.92803539,0,0,0,0,52.96867444,0,0,0.014328444
CA3511711878320110910,0,3.442223655,0,0.055519736,0,0,1.287699692,95.20560212,0,0,0.008954796
CA3511811837820110910,0,0.600068067,0,7.123793147,25.76710194,2.771060598,44.39070701,19.34726924,0,0,0
CA3539511864020110910,0,0.001791569,0,0,0.062704911,0.014332551,4.278266478,95.64290449,0,0,0
TX3165109516420110911,0.512251039,3.04663992,0.146869179,6.231193581,24.77969623,14.06003725,10.31845537,13.83436022,21.81723743,0,5.253259779
TX3248409418820110911,0.569555639,7.380939588,0.05552272,4.114054412,25.80731825,20.84072144,11.92305626,5.389285906,17.29622266,0,6.623323124
AZ3626211381420110911,0,0.001791055,4.321816847,0,0.001791055,0,86.37544105,9.299159995,0,0,0
OK3570509519920110912,1.637581969,2.825455979,0.001791665,79.60547533,0.001791665,0.732791056,4.007954993,6.353244706,4.661912782,0.053749955,0.118249901
WY4360211036420110912,0.388742588,0.003582881,0.03762025,0.191684133,33.24734419,0.188101252,51.40538507,12.50425467,0,0,2.033284964
